"","location","latitude","longitude","recording_date","PIWO","PIWOdrum","PIWOcall","drum_rate","julian","week","elevation","snowcover","daily_min_temp","daily_max_temp","daily_mean_temp","NormalTemp","TSSR","azimuth","daily_precipitation_mm","DaysSinceGUP","daylength"
"152","330-NW",57.668617,-110.962219,2015-04-18,0,0,0,0,108,16,300,0.9326171875,1.2,13.2,7.2,NA,-6.12055555555556,1.35592642149311,1.6,NA,14.5686111111111
"153","3-NW",59.94268,-111.849083,2015-04-18,0,0,0,0,108,16,214,0.8857421875,-0.5,11.6,5.6,NA,-6.05666666666667,1.32791139092988,NA,NA,14.8147222222222
"154","600-NW",56.176391,-112.548492,2015-04-18,0,0,0,0,108,16,479,0.5419921875,-0.8,13.3,6.3,NA,-6.29805555555556,1.34105179185882,0.3,NA,14.425
"155","791-NW",55.034576,-112.233109,2015-04-18,0,0,0,0,108,16,575,0.9375,2.1,10.5,6.3,NA,-6.32805555555556,1.35343783659646,0.2,NA,14.3230555555556
"156","857-NW",54.640964,-111.759758,2015-04-18,0,0,0,0,108,16,595,0.7607421875,-1.5,9.5,4,NA,-6.31333333333333,1.36319253763884,0,NA,14.2891666666667
"157","991-NW",53.823879,-111.167091,2015-04-18,0,0,0,0,108,16,613,0.984375,-1.6,11.3,4.9,NA,-6.30777777777778,1.37743197341544,0,NA,14.2213888888889
"158","236-NW",58.374332,-112.436066,2015-04-19,0,0,0,0,109,16,220,0.765625,-3.3,14.3,5.5,NA,-6.13694444444444,1.33277539160576,0,NA,14.725
"159","330-NW",57.668617,-110.962219,2015-04-19,0,0,0,0,109,16,300,0.9326171875,-1.6,14.8,6.6,NA,-6.07638888888889,1.36026368566936,0,NA,14.6494444444444
"160","3-NW",59.94268,-111.849083,2015-04-19,0,0,0,0,109,16,214,0.8857421875,-1.4,12.8,5.7,NA,-6.00833333333333,1.33202918501247,0,NA,14.9041666666667
"161","600-NW",56.176391,-112.548492,2015-04-19,0,0,0,0,109,16,479,0.5419921875,-3.5,14,5.3,NA,-6.25638888888889,1.34553983031636,0,NA,14.5011111111111
"162","791-NW",55.034576,-112.233109,2015-04-19,0,0,0,0,109,16,575,0.9375,-4.5,12.8,4.2,NA,-6.28833333333333,1.35803299718835,0,NA,14.3952777777778
"163","857-NW",54.640964,-111.759758,2015-04-19,0,0,0,0,109,16,595,0.7607421875,-5.6,12.3,3.4,NA,-6.27416666666667,1.36782142231522,0,NA,14.3605555555556
"164","991-NW",53.823879,-111.167091,2015-04-19,0,0,0,0,109,16,613,0.984375,-5.4,13.1,3.9,NA,-6.26972222222222,1.38213188240014,NA,NA,14.2902777777778
"165","330-NW",57.668617,-110.962219,2015-04-20,0,0,0,0,110,16,300,0.9326171875,1,16.3,8.7,NA,-6.03277777777778,1.3645584641835,0,NA,14.73
"166","600-NW",56.176391,-112.548492,2015-04-20,1,1,0,1,110,16,479,0.5419921875,1.7,16.2,9,NA,-6.21527777777778,1.34998538792785,0,NA,14.5766666666667
"167","857-NW",54.640964,-111.759758,2015-04-20,0,0,0,0,110,16,595,0.7607421875,-3.3,16.9,6.8,NA,-6.23527777777778,1.3724070005535,0,NA,14.4313888888889
"168","236-NW",58.374332,-112.436066,2015-04-21,0,0,0,0,111,16,220,0.765625,-2.6,5.3,1.4,NA,-6.04722222222222,1.34119566114743,0,NA,14.8911111111111
"169","330-NW",57.668617,-110.962219,2015-04-21,0,0,0,0,111,16,300,0.9326171875,0.4,14.5,7.5,NA,-5.98916666666667,1.36880880837152,0,NA,14.8105555555556
"170","3-NW",59.94268,-111.849083,2015-04-21,0,0,0,0,111,16,214,0.8857421875,-2.9,8.9,3,NA,-5.91222222222222,1.3401386162731,0,NA,15.0827777777778
"171","600-NW",56.176391,-112.548492,2015-04-21,0,0,0,0,111,16,479,0.5419921875,-4.3,15.8,5.8,NA,-6.17416666666667,1.35438645835011,0,NA,14.6522222222222
"172","791-NW",55.034576,-112.233109,2015-04-21,0,0,0,0,111,16,575,0.9375,-1.1,18.3,8.6,NA,-6.20944444444444,1.36709230086977,0,NA,14.5394444444444
"173","857-NW",54.640964,-111.759758,2015-04-21,1,0,1,0,111,16,595,0.7607421875,-3.9,18.2,7.2,NA,-6.19638888888889,1.37694724326516,0,NA,14.5022222222222
"174","991-NW",53.823879,-111.167091,2015-04-21,0,0,0,0,111,16,613,0.984375,-1.9,18.9,8.5,NA,-6.19444444444444,1.39139820520661,NA,NA,14.4275
"175","330-NW",57.668617,-110.962219,2015-04-22,1,1,0,1,112,16,300,0.9326171875,0.6,14.8,7.7,NA,-5.94583333333333,1.37301278603072,0,NA,14.8908333333333
"176","3-NW",59.94268,-111.849083,2015-04-22,0,0,0,0,112,16,214,0.8857421875,-1.4,10.3,4.5,NA,-5.86444444444444,1.34412646188766,0,NA,15.1719444444444
"177","791-NW",55.034576,-112.233109,2015-04-22,0,0,0,0,112,16,575,0.9375,3.4,19.2,11.3,NA,-6.17055555555556,1.37155240376349,0,NA,14.6111111111111
"178","236-NW",58.374332,-112.436066,2015-04-23,0,0,0,0,113,17,220,0.765625,-5.4,4.2,-0.6,NA,-5.95833333333333,1.34943335184902,0,NA,15.0563888888889
"179","330-NW",57.668617,-110.962219,2015-04-23,0,0,0,0,113,17,300,0.9326171875,2.1,14.1,8.1,NA,-5.90305555555556,1.37716848248016,0,NA,14.9705555555556
"180","3-NW",59.94268,-111.849083,2015-04-23,0,0,0,0,113,17,214,0.8857421875,-3.6,7.3,1.9,NA,-5.81694444444444,1.34806722867569,0,NA,15.2608333333333
"181","791-NW",55.034576,-112.233109,2015-04-23,0,0,0,0,113,17,575,0.9375,3.1,11.1,7.1,NA,-6.13166666666667,1.37596347404671,0.2,NA,14.6825
"182","991-NW",53.823879,-111.167091,2015-04-23,0,0,0,0,113,17,613,0.984375,1.9,12.4,7.2,NA,-6.12027777777778,1.40047303521173,0.5,NA,14.5633333333333
"183","236-NW",58.374332,-112.436066,2015-04-24,0,0,0,0,114,17,220,0.765625,-11.7,-1.5,-6.6,NA,-5.91416666666667,1.35347894664564,0,NA,15.1388888888889
"184","330-NW",57.668617,-110.962219,2015-04-24,0,0,0,0,114,17,300,0.9326171875,-4,3.7,-0.2,NA,-5.86027777777778,1.38127400175486,0,NA,15.0502777777778
"185","600-NW",56.176391,-112.548492,2015-04-24,0,0,0,0,114,17,479,0.5419921875,-3.3,5.8,1.3,NA,-6.05277777777778,1.36730292213841,0,NA,14.8766666666667
"186","791-NW",55.034576,-112.233109,2015-04-24,0,0,0,0,114,17,575,0.9375,0.3,6.3,3.3,NA,-6.09333333333333,1.38032353356252,0,NA,14.7536111111111
"187","991-NW",53.823879,-111.167091,2015-04-24,0,0,0,0,114,17,613,0.984375,-0.8,4.3,1.8,NA,-6.08361111111111,1.40493364139153,NA,NA,14.6308333333333
"188","236-NW",58.374332,-112.436066,2015-04-25,0,0,0,0,115,17,220,0.765625,-9.3,3.2,-3.1,NA,-5.87055555555556,1.35747319409066,0,NA,15.2205555555556
"189","330-NW",57.668617,-110.962219,2015-04-25,0,0,0,0,115,17,300,0.9326171875,-6.9,7.3,0.2,NA,-5.81777777777778,1.38532746769693,0.3,NA,15.1297222222222
"190","3-NW",59.94268,-111.849083,2015-04-25,0,0,0,0,115,17,214,0.8857421875,-8.6,5.7,-1.5,NA,-5.72277777777778,1.35580014321683,0,NA,15.4377777777778
"191","600-NW",56.176391,-112.548492,2015-04-25,1,0,1,1,115,17,479,0.5419921875,-6.9,7.5,0.3,NA,-6.01277777777778,1.37150630703481,0,NA,14.9511111111111
"192","791-NW",55.034576,-112.233109,2015-04-26,0,0,0,0,116,17,575,0.9375,-5.1,11.1,3,NA,-6.0175,1.38888280277112,0,NA,14.8944444444444
"193","857-NW",54.640964,-111.759758,2015-04-26,0,0,0,0,116,17,595,0.7607421875,-4.6,11.5,3.5,NA,-6.0075,1.39889855964376,0,NA,14.8513888888889
"194","236-NW",58.374332,-112.436066,2015-04-27,0,0,0,0,117,17,220,0.765625,-0.2,18.1,9,NA,-5.78388888888889,1.36530023006484,0,NA,15.3838888888889
"195","330-NW",57.668617,-110.962219,2015-04-27,0,0,0,0,117,17,300,0.9326171875,2.3,19.6,11,NA,-5.73361111111111,1.39327084115619,0,NA,15.2877777777778
"196","791-NW",55.034576,-112.233109,2015-04-27,0,0,0,0,117,17,575,0.9375,-1,19.8,9.4,NA,-5.98,1.39307815480938,0,NA,14.9647222222222
"197","857-NW",54.640964,-111.759758,2015-04-27,0,0,0,0,117,17,595,0.7607421875,-4.1,18.7,7.3,NA,-5.97055555555556,1.40312512946038,0,NA,14.9202777777778
"198","3-NW",59.94268,-111.849083,2015-04-28,0,0,0,0,118,17,214,0.8857421875,1.1,22.2,11.7,NA,-5.58361111111111,1.36700083698516,NA,NA,15.7013888888889
"199","600-NW",56.176391,-112.548492,2015-04-28,0,0,0,0,118,17,479,0.5419921875,1.5,24.2,12.9,NA,-5.895,1.38378331562072,0,NA,15.1719444444444
"200","857-NW",54.640964,-111.759758,2015-04-28,0,0,0,0,118,17,595,0.7607421875,0.6,23.7,12.2,NA,-5.93388888888889,1.40729265940857,0,NA,14.9888888888889
"201","236-NW",58.374332,-112.436066,2015-04-29,0,0,0,0,119,17,220,0.765625,7,17.6,12.3,NA,-5.69861111111111,1.37289985272057,0,NA,15.5455555555556
"202","330-NW",57.668617,-110.962219,2015-04-29,0,0,0,0,119,17,300,0.9326171875,6.8,17.3,12.1,NA,-5.65111111111111,1.40098403536039,0,NA,15.4438888888889
"203","3-NW",59.94268,-111.849083,2015-04-29,0,0,0,0,119,17,214,0.8857421875,7.5,18.8,13.2,NA,-5.53777777777778,1.37062101437393,0,NA,15.7888888888889
"204","791-NW",55.034576,-112.233109,2015-04-29,0,0,0,0,119,17,575,0.9375,5.1,15.9,10.5,NA,-5.90583333333333,1.40129081562087,0,NA,15.1038888888889
"205","857-NW",54.640964,-111.759758,2015-04-29,0,0,0,0,119,17,595,0.7607421875,3.2,17.6,10.4,NA,-5.89777777777778,1.41139927689624,0,NA,15.0569444444444
"206","991-NW",53.823879,-111.167091,2015-04-29,0,0,0,0,119,17,613,0.984375,7.8,16.9,12.4,NA,-5.905,1.42639052862552,0,NA,14.9636111111111
"207","330-NW",57.668617,-110.962219,2015-04-30,1,1,0,2,120,18,300,0.9326171875,4.7,15.7,10.2,NA,-5.61027777777778,1.4047498697807,0,NA,15.5216666666667
"208","791-NW",55.034576,-112.233109,2015-04-30,0,0,0,0,120,18,575,0.9375,2.6,16.5,9.6,NA,-5.86944444444444,1.40530440473261,0,NA,15.1725
"209","857-NW",54.640964,-111.759758,2015-04-30,0,0,0,0,120,18,595,0.7607421875,0.4,14.2,7.3,NA,-5.86194444444444,1.41544313423282,0.4,NA,15.1247222222222
"210","991-NW",53.823879,-111.167091,2015-04-30,0,0,0,0,120,18,613,0.984375,0.2,17.1,8.7,NA,-5.87027777777778,1.43049936128854,0,NA,15.0288888888889
"211","236-NW",58.374332,-112.436066,2015-05-01,0,0,0,0,121,18,220,0.761508734689819,-3.2,17.4,7.1,NA,-5.61444444444444,1.38025784644848,0,NA,15.7061111111111
"212","330-NW",57.668617,-110.962219,2015-05-01,0,0,0,0,121,18,300,0.9326171875,2.9,16.2,9.6,NA,-5.56972222222222,1.40845287775861,0,NA,15.5988888888889
"213","3-NW",59.94268,-111.849083,2015-05-01,0,0,0,0,121,18,214,0.842883692847358,-0.3,14.4,7.1,NA,-5.44722222222222,1.37768098373535,0,NA,15.9622222222222
"214","791-NW",55.034576,-112.233109,2015-05-01,0,0,0,0,121,18,575,0.9375,2.9,13.6,8.3,NA,-5.83333333333333,1.40925372927164,0,NA,15.2411111111111
"215","857-NW",54.640964,-111.759758,2015-05-01,0,0,0,0,121,18,595,0.7607421875,-0.6,12.4,5.9,NA,-5.82638888888889,1.41942240992983,1.1,NA,15.1919444444444
"216","991-NW",53.823879,-111.167091,2015-05-01,0,0,0,0,121,18,613,0.984375,-0.7,16.3,7.8,NA,-5.83583333333333,1.43454301998542,0,NA,15.0938888888889
"217","236-NW",58.374332,-112.436066,2015-05-02,0,0,0,0,122,18,220,0.761508734689819,0.4,9.4,4.9,NA,-5.57305555555556,1.38384190752456,1,NA,15.7855555555556
"218","3-NW",59.94268,-111.849083,2015-05-02,0,0,0,0,122,18,214,0.842883692847358,-0.8,7.8,3.5,NA,-5.40222222222222,1.38111743819351,0.2,NA,16.0486111111111
"219","791-NW",55.034576,-112.233109,2015-05-02,0,0,0,0,122,18,575,0.9375,2.8,10.3,6.6,NA,-5.79777777777778,1.41313699549468,0.9,NA,15.3088888888889
"220","236-NW",58.374332,-112.436066,2015-05-03,0,0,0,0,123,18,220,0.761508734689819,-7,4.2,-1.4,NA,-5.53194444444444,1.38736042947021,0,NA,15.8644444444444
"221","600-NW",56.176391,-112.548492,2015-05-03,0,0,0,0,123,18,479,0.5419921875,-0.2,8.4,4.1,NA,-5.70583333333333,1.40302359861301,0,NA,15.5319444444444
"222","791-NW",55.034576,-112.233109,2015-05-03,0,0,0,0,123,18,575,0.9375,-1.3,10.5,4.6,NA,-5.7625,1.41695243843229,0,NA,15.3763888888889
"223","857-NW",54.640964,-111.759758,2015-05-03,0,0,0,0,123,18,595,0.7607421875,-2,9.7,3.9,NA,-5.75666666666667,1.42718006929957,0,NA,15.325
"224","991-NW",53.823879,-111.167091,2015-05-03,0,0,0,0,123,18,613,0.984375,-2.5,10.5,4,NA,-5.76861111111111,1.44242764030847,0.4,NA,15.2222222222222
"225","236-NW",58.374332,-112.436066,2015-05-04,1,1,0,1,124,18,220,0.761508734689819,-9.3,6.3,-1.5,NA,-5.49111111111111,1.39081176457281,0,NA,15.9433333333333
"226","330-NW",57.668617,-110.962219,2015-05-04,0,0,0,0,124,18,300,0.9326171875,-0.1,10.1,5,NA,-5.45055555555556,1.41916806303584,0,NA,15.8280555555556
"227","3-NW",59.94268,-111.849083,2015-05-04,0,0,0,0,124,18,214,0.842883692847358,-6.9,4.2,-1.4,NA,-5.31388888888889,1.3877951699796,0,NA,16.2197222222222
"228","600-NW",56.176391,-112.548492,2015-05-04,0,0,0,0,124,18,479,0.5419921875,-1.2,9.6,4.2,NA,-5.66916666666667,1.40667239716373,1,NA,15.6025
"229","791-NW",55.034576,-112.233109,2015-05-04,0,0,0,0,124,18,575,0.9375,-2.8,12.7,5,NA,-5.72777777777778,1.42069832330512,0,NA,15.4430555555556
"230","236-NW",58.374332,-112.436066,2015-05-05,0,0,0,0,125,18,220,0.761508734689819,-8.7,6.8,-1,NA,-5.45083333333333,1.39419429783111,0,NA,16.0213888888889
"231","3-NW",59.94268,-111.849083,2015-05-05,1,1,0,1,125,18,214,0.842883692847358,-7.2,8.1,0.5,NA,-5.27,1.39103329747837,0,NA,16.305
"232","600-NW",56.176391,-112.548492,2015-05-05,0,0,0,0,125,18,479,0.5419921875,-0.1,6.9,3.4,NA,-5.63277777777778,1.41025078547486,0.8,NA,15.6725
"233","791-NW",55.034576,-112.233109,2015-05-05,0,0,0,0,125,18,575,0.9375,2,11.6,6.8,NA,-5.69333333333333,1.42437294689527,2.5,NA,15.5094444444444
"234","991-NW",53.823879,-111.167091,2015-05-05,0,0,0,0,125,18,613,0.984375,6.7,17.7,12.2,NA,-5.70277777777778,1.45003033446224,0,NA,15.3486111111111
"235","236-NW",58.374332,-112.436066,2015-05-06,0,0,0,0,126,18,220,0.761508734689819,-4.6,8.9,2.2,NA,-5.41111111111111,1.39750644840004,0,NA,16.0988888888889
"236","330-NW",57.668617,-110.962219,2015-05-06,1,0,1,0,126,18,300,0.9326171875,0.4,5.3,2.9,NA,-5.37305555555556,1.42596698863885,4.7,NA,15.9783333333333
"237","600-NW",56.176391,-112.548492,2015-05-06,0,0,0,0,126,18,479,0.5419921875,0.7,3.8,2.3,NA,-5.59694444444444,1.41375711750702,1.4,NA,15.7422222222222
"238","791-NW",55.034576,-112.233109,2015-05-06,0,0,0,0,126,18,575,0.9375,-0.2,2.1,1,NA,-5.65916666666667,1.42797463893816,22.5,NA,15.5755555555556
"239","991-NW",53.823879,-111.167091,2015-05-06,0,0,0,0,126,18,613,0.984375,0,7.2,3.6,NA,-5.67055555555556,1.4537217032077,3.1,NA,15.4108333333333
"240","236-NW",58.374332,-112.436066,2015-05-07,0,0,0,0,127,19,220,0.761508734689819,-5.4,7.8,1.2,NA,-5.37166666666667,1.40074667111723,0,NA,16.1758333333333
"241","3-NW",59.94268,-111.849083,2015-05-07,0,0,0,0,127,19,214,0.842883692847358,-2.2,12.2,5,NA,-5.18388888888889,1.39730046060366,0,NA,16.4733333333333
"242","600-NW",56.176391,-112.548492,2015-05-07,0,0,0,0,127,19,479,0.5419921875,-5.9,10.1,2.1,NA,-5.56166666666667,1.41718978202105,0,NA,15.8108333333333
"243","857-NW",54.640964,-111.759758,2015-05-07,0,0,0,0,127,19,595,0.7607421875,-3.1,7.7,2.3,NA,-5.62222222222222,1.44184347926238,1.1,NA,15.5847222222222
"244","991-NW",53.823879,-111.167091,2015-05-07,0,0,0,0,127,19,613,0.984375,-2.7,9,3.2,NA,-5.63861111111111,1.45733754982413,NA,NA,15.4727777777778
"245","236-NW",58.374332,-112.436066,2015-05-08,1,1,0,4,128,19,220,0.761508734689819,-4.1,10,3,NA,-5.33277777777778,1.40391345795765,0,NA,16.2522222222222
"246","330-NW",57.668617,-110.962219,2015-05-08,1,1,0,1,128,19,300,0.9326171875,-0.2,13.3,6.6,NA,-5.2975,1.43247567725872,2.6,NA,16.1261111111111
"247","600-NW",56.176391,-112.548492,2015-05-08,1,1,0,2,128,19,479,0.5419921875,-3,13.3,5.2,NA,-5.52666666666667,1.42054720400817,5,NA,15.8791666666667
"248","857-NW",54.640964,-111.759758,2015-05-08,0,0,0,0,128,19,595,0.7607421875,-3,12.8,4.9,NA,-5.58972222222222,1.4453221607365,0,NA,15.6480555555556
"249","236-NW",58.374332,-112.436066,2015-05-08,0,0,0,0,128,19,220,0.761508734689819,-4.1,10,3,NA,-5.33277777777778,1.40391345795765,0,NA,16.2522222222222
"250","3-NW",59.94268,-111.849083,2015-05-08,0,0,0,0,128,19,214,0.842883692847358,-1.1,13.3,6.1,NA,-5.14138888888889,1.40032656025638,0,NA,16.5566666666667
"251","600-NW",56.176391,-112.548492,2015-05-08,1,0,1,0,128,19,479,0.5419921875,-3,13.3,5.2,NA,-5.52666666666667,1.42054720400817,5,NA,15.8791666666667
"252","791-NW",55.034576,-112.233109,2015-05-08,0,0,0,0,128,19,575,0.9375,-0.9,13.9,6.5,NA,-5.5925,1.43495272085247,0,NA,15.7055555555556
"253","857-NW",54.640964,-111.759758,2015-05-08,0,0,0,0,128,19,595,0.7607421875,-3,12.8,4.9,NA,-5.58972222222222,1.4453221607365,0,NA,15.6480555555556
"254","991-NW",53.823879,-111.167091,2015-05-08,0,0,0,0,128,19,613,0.984375,-6.5,13,3.3,NA,-5.6075,1.46087626593802,0,NA,15.5336111111111
"255","236-NW",58.374332,-112.436066,2015-05-09,0,0,0,0,129,19,220,0.761508734689819,-3.6,12.3,4.4,NA,-5.29416666666667,1.40700533960768,0,NA,16.3280555555556
"256","330-NW",57.668617,-110.962219,2015-05-09,1,1,0,2,129,19,300,0.9326171875,0.5,13.9,7.2,NA,-5.26055555555556,1.43561745091367,0.3,NA,16.1988888888889
"257","3-NW",59.94268,-111.849083,2015-05-09,0,0,0,0,129,19,214,0.842883692847358,-2.8,14.9,6.1,NA,-5.09944444444444,1.40327911265963,0,NA,16.6394444444444
"258","791-NW",55.034576,-112.233109,2015-05-09,0,0,0,0,129,19,575,0.9375,3.5,13.6,8.6,NA,-5.56,1.43832594805188,0,NA,15.7694444444444
"259","236-NW",58.374332,-112.436066,2015-05-09,0,0,0,0,129,19,220,0.761508734689819,-3.6,12.3,4.4,NA,-5.29416666666667,1.40700533960768,0,NA,16.3280555555556
"260","330-NW",57.668617,-110.962219,2015-05-09,0,0,0,0,129,19,300,0.9326171875,0.5,13.9,7.2,NA,-5.26055555555556,1.43561745091367,0.3,NA,16.1988888888889
"261","791-NW",55.034576,-112.233109,2015-05-09,0,0,0,0,129,19,575,0.9375,3.5,13.6,8.6,NA,-5.56,1.43832594805188,0,NA,15.7694444444444
"262","857-NW",54.640964,-111.759758,2015-05-09,0,0,0,0,129,19,595,0.7607421875,1.6,13,7.3,NA,-5.5575,1.44872279231711,0.4,NA,15.7111111111111
"263","991-NW",53.823879,-111.167091,2015-05-09,0,0,0,0,129,19,613,0.984375,-0.8,16.6,7.9,NA,-5.57638888888889,1.46433628016091,0,NA,15.5944444444444
"264","236-NW",58.374332,-112.436066,2015-05-10,0,0,0,0,130,19,220,0.761508734689819,0.7,14,7.4,NA,-5.25611111111111,1.41002088699822,0,NA,16.4033333333333
"265","3-NW",59.94268,-111.849083,2015-05-10,0,0,0,0,130,19,214,0.842883692847358,1.2,15.7,8.5,NA,-5.05777777777778,1.40615674915275,0,NA,16.7216666666667
"266","791-NW",55.034576,-112.233109,2015-05-10,0,0,0,0,130,19,575,0.9375,-0.5,15.7,7.6,NA,-5.52777777777778,1.44161992136383,0,NA,15.8327777777778
"267","991-NW",53.823879,-111.167091,2015-05-10,0,0,0,0,130,19,613,0.984375,-6.8,15.3,4.3,NA,-5.54611111111111,1.46771605952103,0,NA,15.6541666666667
"268","236-NW",58.374332,-112.436066,2015-05-10,0,0,0,0,130,19,220,0.761508734689819,0.7,14,7.4,NA,-5.25611111111111,1.41002088699822,0,NA,16.4033333333333
"269","330-NW",57.668617,-110.962219,2015-05-10,0,0,0,0,130,19,300,0.9326171875,1.7,17.6,9.7,NA,-5.22388888888889,1.43868226536425,0,NA,16.2713888888889
"270","3-NW",59.94268,-111.849083,2015-05-10,0,0,0,0,130,19,214,0.842883692847358,1.2,15.7,8.5,NA,-5.05777777777778,1.40615674915275,0,NA,16.7216666666667
"271","791-NW",55.034576,-112.233109,2015-05-10,0,0,0,0,130,19,575,0.9375,-0.5,15.7,7.6,NA,-5.52777777777778,1.44161992136383,0,NA,15.8327777777778
"272","857-NW",54.640964,-111.759758,2015-05-10,0,0,0,0,130,19,595,0.7607421875,-4.5,14.2,4.9,NA,-5.52611111111111,1.45204384944673,0,NA,15.7733333333333
"273","991-NW",53.823879,-111.167091,2015-05-10,0,0,0,0,130,19,613,0.984375,-6.8,15.3,4.3,NA,-5.54611111111111,1.46771605952103,0,NA,15.6541666666667
"274","236-NW",58.374332,-112.436066,2015-05-11,1,1,0,1,131,19,220,0.761508734689819,1.8,19,10.4,NA,-5.21861111111111,1.41295871284492,0,NA,16.4777777777778
"275","330-NW",57.668617,-110.962219,2015-05-11,0,0,0,0,131,19,300,0.9326171875,5.3,21.2,13.3,NA,-5.18777777777778,1.44166873800958,0,NA,16.3430555555556
"276","3-NW",59.94268,-111.849083,2015-05-11,0,0,0,0,131,19,214,0.842883692847358,-0.3,21.4,10.6,NA,-5.01694444444444,1.40895814357335,0,NA,16.8030555555556
"277","600-NW",56.176391,-112.548492,2015-05-11,1,1,0,1,131,19,479,0.5419921875,0.6,20.7,10.7,NA,-5.425,1.43015284046731,0,NA,16.08
"278","857-NW",54.640964,-111.759758,2015-05-11,0,0,0,0,131,19,595,0.7607421875,-4.3,16,5.9,NA,-5.495,1.45528384774172,0,NA,15.8347222222222
"279","991-NW",53.823879,-111.167091,2015-05-11,0,0,0,0,131,19,613,0.984375,-4.9,16.1,5.6,NA,-5.51638888888889,1.4710141109042,0,NA,15.7130555555556
"280","236-NW",58.374332,-112.436066,2015-05-11,0,0,0,0,131,19,220,0.761508734689819,1.8,19,10.4,NA,-5.21861111111111,1.41295871284492,0,NA,16.4777777777778
"281","600-NW",56.176391,-112.548492,2015-05-11,0,0,0,0,131,19,479,0.5419921875,0.6,20.7,10.7,NA,-5.425,1.43015284046731,0,NA,16.08
"282","991-NW",53.823879,-111.167091,2015-05-11,0,0,0,0,131,19,613,0.984375,-4.9,16.1,5.6,NA,-5.51638888888889,1.4710141109042,0,NA,15.7130555555556
"283","236-NW",58.374332,-112.436066,2015-05-12,0,0,0,0,132,19,220,0.761508734689819,6,19.6,12.8,NA,-5.18166666666667,1.41581747325616,0,NA,16.5513888888889
"284","791-NW",55.034576,-112.233109,2015-05-12,0,0,0,0,132,19,575,0.9375,0.4,19.9,10.2,NA,-5.46527777777778,1.4479642142003,0,NA,15.9572222222222
"285","857-NW",54.640964,-111.759758,2015-05-12,0,0,0,0,132,19,595,0.7607421875,-2.8,18.1,7.7,NA,-5.46472222222222,1.45844134453215,0,NA,15.8952777777778
"286","236-NW",58.374332,-112.436066,2015-05-12,0,0,0,0,132,19,220,0.761508734689819,6,19.6,12.8,NA,-5.18166666666667,1.41581747325616,0,NA,16.5513888888889
"287","330-NW",57.668617,-110.962219,2015-05-12,0,0,0,0,132,19,300,0.9326171875,4.5,21.5,13,NA,-5.15222222222222,1.44457552928403,0,NA,16.4138888888889
"288","3-NW",59.94268,-111.849083,2015-05-12,0,0,0,0,132,19,214,0.842883692847358,7.5,21.5,14.5,NA,-4.97638888888889,1.41168201385878,0,NA,16.8838888888889
"289","600-NW",56.176391,-112.548492,2015-05-12,0,0,0,0,132,19,479,0.5419921875,0.5,21.4,11,NA,-5.39222222222222,1.43319432059303,0,NA,16.1452777777778
"290","791-NW",55.034576,-112.233109,2015-05-12,0,0,0,0,132,19,575,0.9375,0.4,19.9,10.2,NA,-5.46527777777778,1.4479642142003,0,NA,15.9572222222222
"291","991-NW",53.823879,-111.167091,2015-05-12,0,0,0,0,132,19,613,0.984375,-5.1,17.9,6.4,NA,-5.48694444444444,1.47422898256119,0,NA,15.7716666666667
"292","236-NW",58.374332,-112.436066,2015-05-13,0,0,0,0,133,19,220,0.761508734689819,6,22.8,14.4,NA,-5.14527777777778,1.41859586932636,0,NA,16.6241666666667
"293","3-NW",59.94268,-111.849083,2015-05-13,0,0,0,0,133,19,214,0.842883692847358,4,26.2,15.1,NA,-4.93638888888889,1.41432712363017,0,NA,16.9638888888889
"294","330-NW",57.668617,-110.962219,2015-05-13,0,0,0,0,133,19,300,0.9326171875,8.9,23.2,16.1,NA,-5.11722222222222,1.44740134419965,0,NA,16.4838888888889
"295","3-NW",59.94268,-111.849083,2015-05-13,1,1,0,3,133,19,214,0.842883692847358,4,26.2,15.1,NA,-4.93638888888889,1.41432712363017,0,NA,16.9638888888889
"296","600-NW",56.176391,-112.548492,2015-05-13,0,0,0,0,133,19,479,0.5419921875,5.6,22.1,13.9,NA,-5.35972222222222,1.43615328037763,0,NA,16.2102777777778
"297","857-NW",54.640964,-111.759758,2015-05-13,0,0,0,0,133,19,595,0.7607421875,-0.6,15.8,7.6,NA,-5.43472222222222,1.46151494039093,0,NA,15.9552777777778
"298","330-NW",57.668617,-110.962219,2015-05-14,0,0,0,0,134,20,300,0.9326171875,8.3,23,15.7,NA,-5.08277777777778,1.45014493384399,0,NA,16.5530555555556
"299","3-NW",59.94268,-111.849083,2015-05-14,0,0,0,0,134,20,214,0.842883692847358,4.8,27.6,16.2,NA,-4.89694444444444,1.41689228372809,0,NA,17.0430555555556
"300","857-NW",54.640964,-111.759758,2015-05-14,0,0,0,0,134,20,595,0.7607421875,1.6,16.6,9.1,NA,-5.40527777777778,1.46450328062412,0,NA,16.0144444444444
"301","236-NW",58.374332,-112.436066,2015-05-14,0,0,0,0,134,20,220,0.761508734689819,3.6,25.8,14.7,NA,-5.10944444444444,1.42129264868414,0,NA,16.6961111111111
