"","location","elevation","elev_units","coords.x1","coords.x2","optional"
"3456","281-NE",372,"meters",-117.608231,58.424129,TRUE
"3457","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3458","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3459","305-SE",506,"meters",-119.263962,58.324382,TRUE
"3460","249-NW",365,"meters",-118.279434,58.670001,TRUE
"3461","1082-NW",703,"meters",-113.994789,53.588359,TRUE
"3462","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3463","250-SE",393,"meters",-117.926727,58.663471,TRUE
"3464","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3465","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3466","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3467","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3468","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3469","161-SE",351,"meters",-117.813477,59.192176,TRUE
"3470","280-NW",427,"meters",-117.974716,58.48693,TRUE
"3471","304-SE",497,"meters",-119.652313,58.373638,TRUE
"3472","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3473","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3474","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3475","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3476","305-SE",506,"meters",-119.263962,58.324382,TRUE
"3477","1292-SW",1559,"meters",-116.379936,52.525878,TRUE
"3478","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3479","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3480","161-SE",351,"meters",-117.813477,59.192176,TRUE
"3481","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3482","306-NE",508,"meters",-118.988899,58.347618,TRUE
"3483","306-NE",508,"meters",-118.988899,58.347618,TRUE
"3484","1081-NE",762,"meters",-114.33432,53.646213,TRUE
"3485","1292-SE",1559,"meters",-116.379936,52.525878,TRUE
"3486","190-NE",340,"meters",-117.833282,58.980861,TRUE
"3487","306-NE",508,"meters",-118.988899,58.347618,TRUE
"3488","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3489","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3490","190-NE",340,"meters",-117.833282,58.980861,TRUE
"3491","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3492","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3493","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3494","1081-NW",762,"meters",-114.33432,53.646213,TRUE
"3495","161-SE",351,"meters",-117.813477,59.192176,TRUE
"3496","250-SE",393,"meters",-117.926727,58.663471,TRUE
"3497","161-SE",351,"meters",-117.813477,59.192176,TRUE
"3498","161-SE",351,"meters",-117.813477,59.192176,TRUE
"3499","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3500","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3501","305-NE",506,"meters",-119.263962,58.324382,TRUE
"3502","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3503","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3504","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3505","249-NW",365,"meters",-118.279434,58.670001,TRUE
"3506","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3507","250-SE",393,"meters",-117.926727,58.663471,TRUE
"3508","1081-NW",762,"meters",-114.33432,53.646213,TRUE
"3509","250-SE",393,"meters",-117.926727,58.663471,TRUE
"3510","1081-NE",762,"meters",-114.33432,53.646213,TRUE
"3511","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3512","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3513","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3514","249-NW",365,"meters",-118.279434,58.670001,TRUE
"3515","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3516","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3517","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3518","1082-NW",703,"meters",-113.994789,53.588359,TRUE
"3519","249-NW",365,"meters",-118.279434,58.670001,TRUE
"3520","1081-SW",762,"meters",-114.33432,53.646213,TRUE
"3521","249-NW",365,"meters",-118.279434,58.670001,TRUE
"3522","307-SE",529,"meters",-118.707001,58.313648,TRUE
"3523","304-SE",497,"meters",-119.652313,58.373638,TRUE
"3524","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3525","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3526","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3527","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3528","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3529","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3530","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3531","249-NW",365,"meters",-118.279434,58.670001,TRUE
"3532","1264-NW",1429,"meters",-116.383934,52.716617,TRUE
"3533","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3534","1293-NE",1632,"meters",-116.083382,52.514469,TRUE
"3535","249-NW",365,"meters",-118.279434,58.670001,TRUE
"3536","306-NE",508,"meters",-118.988899,58.347618,TRUE
"3537","1081-SW",762,"meters",-114.33432,53.646213,TRUE
"3538","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3539","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3540","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3541","305-NE",506,"meters",-119.263962,58.324382,TRUE
"3542","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3543","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3544","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3545","1082-NW",703,"meters",-113.994789,53.588359,TRUE
"3546","305-NE",506,"meters",-119.263962,58.324382,TRUE
"3547","306-NE",508,"meters",-118.988899,58.347618,TRUE
"3548","1081-NW",762,"meters",-114.33432,53.646213,TRUE
"3549","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3550","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3551","306-NE",508,"meters",-118.988899,58.347618,TRUE
"3552","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3553","1292-SE",1559,"meters",-116.379936,52.525878,TRUE
"3554","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3555","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3556","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3557","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3558","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3559","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3560","305-SE",506,"meters",-119.263962,58.324382,TRUE
"3561","306-NE",508,"meters",-118.988899,58.347618,TRUE
"3562","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"3563","306-NE",508,"meters",-118.988899,58.347618,TRUE
"3564","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3565","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3566","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3567","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3568","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3569","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3570","1081-NW",762,"meters",-114.33432,53.646213,TRUE
"3571","1292-SE",1559,"meters",-116.379936,52.525878,TRUE
"3572","1264-NW",1429,"meters",-116.383934,52.716617,TRUE
"3573","250-SE",393,"meters",-117.926727,58.663471,TRUE
"3574","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3575","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3576","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3577","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3578","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3579","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3580","1082-NW",703,"meters",-113.994789,53.588359,TRUE
"3581","305-NE",506,"meters",-119.263962,58.324382,TRUE
"3582","1081-SW",762,"meters",-114.33432,53.646213,TRUE
"3583","1082-NW",703,"meters",-113.994789,53.588359,TRUE
"3584","305-SE",506,"meters",-119.263962,58.324382,TRUE
"3585","305-NE",506,"meters",-119.263962,58.324382,TRUE
"3586","1264-NW",1429,"meters",-116.383934,52.716617,TRUE
"3587","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3588","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3589","161-SE",351,"meters",-117.813477,59.192176,TRUE
"3590","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3591","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3592","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3593","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3594","306-NE",508,"meters",-118.988899,58.347618,TRUE
"3595","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3596","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3597","1081-SW",762,"meters",-114.33432,53.646213,TRUE
"3598","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3599","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3600","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3601","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3602","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3603","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3604","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3605","190-NE",340,"meters",-117.833282,58.980861,TRUE
"3606","251-SE",706,"meters",-117.546501,58.629795,TRUE
"3607","306-NE",508,"meters",-118.988899,58.347618,TRUE
"3608","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3609","1082-NW",703,"meters",-113.994789,53.588359,TRUE
"3610","1292-SE",1559,"meters",-116.379936,52.525878,TRUE
"3611","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3612","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3613","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3614","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3615","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3616","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3617","305-NE",506,"meters",-119.263962,58.324382,TRUE
"3618","305-SE",506,"meters",-119.263962,58.324382,TRUE
"3619","1292-SW",1559,"meters",-116.379936,52.525878,TRUE
"3620","249-NW",365,"meters",-118.279434,58.670001,TRUE
"3621","160-NE",385,"meters",-118.207489,59.170574,TRUE
"3622","250-SE",393,"meters",-117.926727,58.663471,TRUE
"3623","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3624","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3625","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3626","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3627","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3628","307-SE",529,"meters",-118.707001,58.313648,TRUE
"3629","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3630","306-NE",508,"meters",-118.988899,58.347618,TRUE
"3631","1082-NW",703,"meters",-113.994789,53.588359,TRUE
"3632","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3633","305-NE",506,"meters",-119.263962,58.324382,TRUE
"3634","305-SE",506,"meters",-119.263962,58.324382,TRUE
"3635","161-SE",351,"meters",-117.813477,59.192176,TRUE
"3636","251-SE",706,"meters",-117.546501,58.629795,TRUE
"3637","305-SE",506,"meters",-119.263962,58.324382,TRUE
"3638","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3639","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3640","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3641","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3642","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3643","1081-SW",762,"meters",-114.33432,53.646213,TRUE
"3644","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3645","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3646","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3647","1292-SW",1559,"meters",-116.379936,52.525878,TRUE
"3648","190-NE",340,"meters",-117.833282,58.980861,TRUE
"3649","191-NE",363,"meters",-117.481285,58.945358,TRUE
"3650","305-SE",506,"meters",-119.263962,58.324382,TRUE
"3651","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3652","1081-NW",762,"meters",-114.33432,53.646213,TRUE
"3653","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3654","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3655","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3656","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3657","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3658","1081-NE",762,"meters",-114.33432,53.646213,TRUE
"3659","307-SE",529,"meters",-118.707001,58.313648,TRUE
"3660","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3661","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3662","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3663","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3664","1081-NE",762,"meters",-114.33432,53.646213,TRUE
"3665","1081-NW",762,"meters",-114.33432,53.646213,TRUE
"3666","1293-NE",1632,"meters",-116.083382,52.514469,TRUE
"3667","1292-SE",1559,"meters",-116.379936,52.525878,TRUE
"3668","1081-NW",762,"meters",-114.33432,53.646213,TRUE
"3669","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3670","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3671","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3672","1081-NE",762,"meters",-114.33432,53.646213,TRUE
"3673","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3674","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3675","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3676","281-NE",372,"meters",-117.608231,58.424129,TRUE
"3677","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3678","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3679","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3680","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3681","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3682","1082-NW",703,"meters",-113.994789,53.588359,TRUE
"3683","305-SE",506,"meters",-119.263962,58.324382,TRUE
"3684","307-SE",529,"meters",-118.707001,58.313648,TRUE
"3685","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3686","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3687","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3688","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3689","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3690","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3691","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3692","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"3693","1081-NE",762,"meters",-114.33432,53.646213,TRUE
"3694","1081-SW",762,"meters",-114.33432,53.646213,TRUE
"3695","1081-NE",762,"meters",-114.33432,53.646213,TRUE
"3696","306-NE",508,"meters",-118.988899,58.347618,TRUE
"3697","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3698","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3699","305-SE",506,"meters",-119.263962,58.324382,TRUE
"3700","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3701","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3702","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3703","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3704","161-SE",351,"meters",-117.813477,59.192176,TRUE
"3705","1081-NE",762,"meters",-114.33432,53.646213,TRUE
"3706","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3707","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"3708","306-NE",508,"meters",-118.988899,58.347618,TRUE
"3709","1081-NE",762,"meters",-114.33432,53.646213,TRUE
"3710","1081-SW",762,"meters",-114.33432,53.646213,TRUE
"3711","191-NE",363,"meters",-117.481285,58.945358,TRUE
"3712","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3713","1081-NW",762,"meters",-114.33432,53.646213,TRUE
"3714","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3715","161-SE",351,"meters",-117.813477,59.192176,TRUE
"3716","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3717","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3718","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3719","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3720","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3721","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3722","160-SE",385,"meters",-118.207489,59.170574,TRUE
"3723","1081-NW",762,"meters",-114.33432,53.646213,TRUE
"3724","305-SE",506,"meters",-119.263962,58.324382,TRUE
"3725","305-SE",506,"meters",-119.263962,58.324382,TRUE
"3726","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3727","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3728","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3729","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3730","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3731","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3732","280-NW",427,"meters",-117.974716,58.48693,TRUE
"3733","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3734","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3735","1081-SW",762,"meters",-114.33432,53.646213,TRUE
"3736","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3737","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3738","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3739","305-SE",506,"meters",-119.263962,58.324382,TRUE
"3740","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3741","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3742","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3743","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3744","161-SE",351,"meters",-117.813477,59.192176,TRUE
"3745","1081-NE",762,"meters",-114.33432,53.646213,TRUE
"3746","1081-NE",762,"meters",-114.33432,53.646213,TRUE
"3747","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3748","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3749","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3750","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3751","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3752","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3753","1081-NE",762,"meters",-114.33432,53.646213,TRUE
"3754","306-NE",508,"meters",-118.988899,58.347618,TRUE
"3755","305-NE",506,"meters",-119.263962,58.324382,TRUE
"3756","1082-NW",703,"meters",-113.994789,53.588359,TRUE
"3757","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3758","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3759","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3760","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3761","280-NW",427,"meters",-117.974716,58.48693,TRUE
"3762","190-NE",340,"meters",-117.833282,58.980861,TRUE
"3763","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3764","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3765","280-NW",427,"meters",-117.974716,58.48693,TRUE
"3766","306-NE",508,"meters",-118.988899,58.347618,TRUE
"3767","1293-NE",1632,"meters",-116.083382,52.514469,TRUE
"3768","280-NW",427,"meters",-117.974716,58.48693,TRUE
"3769","1293-NE",1632,"meters",-116.083382,52.514469,TRUE
"3770","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3771","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3772","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3773","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3774","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3775","1081-NE",762,"meters",-114.33432,53.646213,TRUE
"3776","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3777","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3778","1082-NW",703,"meters",-113.994789,53.588359,TRUE
"3779","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3780","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3781","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3782","191-NE",363,"meters",-117.481285,58.945358,TRUE
"3783","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3784","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3785","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3786","305-NE",506,"meters",-119.263962,58.324382,TRUE
"3787","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3788","1081-SW",762,"meters",-114.33432,53.646213,TRUE
"3789","305-SE",506,"meters",-119.263962,58.324382,TRUE
"3790","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"3791","306-NE",508,"meters",-118.988899,58.347618,TRUE
"3792","1292-SE",1559,"meters",-116.379936,52.525878,TRUE
"3793","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3794","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3795","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3796","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3797","1081-NE",762,"meters",-114.33432,53.646213,TRUE
"3798","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3799","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3800","280-NW",427,"meters",-117.974716,58.48693,TRUE
"3801","1293-SE",1632,"meters",-116.083382,52.514469,TRUE
"3802","1081-NW",762,"meters",-114.33432,53.646213,TRUE
"3803","1082-NW",703,"meters",-113.994789,53.588359,TRUE
"3804","161-SE",351,"meters",-117.813477,59.192176,TRUE
"3805","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3806","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3807","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3808","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3809","281-NE",372,"meters",-117.608231,58.424129,TRUE
"3810","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3811","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3812","305-SE",506,"meters",-119.263962,58.324382,TRUE
"3813","1264-NW",1429,"meters",-116.383934,52.716617,TRUE
"3814","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3815","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3816","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3817","1264-NW",1429,"meters",-116.383934,52.716617,TRUE
"3818","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3819","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3820","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3821","306-NE",508,"meters",-118.988899,58.347618,TRUE
"3822","306-NE",508,"meters",-118.988899,58.347618,TRUE
"3823","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3824","305-NE",506,"meters",-119.263962,58.324382,TRUE
"3825","249-SE",365,"meters",-118.279434,58.670001,TRUE
"3826","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3827","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3828","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3829","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3830","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3831","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3832","249-SE",365,"meters",-118.279434,58.670001,TRUE
"3833","304-SE",497,"meters",-119.652313,58.373638,TRUE
"3834","305-NE",506,"meters",-119.263962,58.324382,TRUE
"3835","1081-SW",762,"meters",-114.33432,53.646213,TRUE
"3836","1293-NE",1632,"meters",-116.083382,52.514469,TRUE
"3837","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3838","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3839","1264-NW",1429,"meters",-116.383934,52.716617,TRUE
"3840","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3841","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3842","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3843","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3844","305-NE",506,"meters",-119.263962,58.324382,TRUE
"3845","1081-SW",762,"meters",-114.33432,53.646213,TRUE
"3846","1081-NE",762,"meters",-114.33432,53.646213,TRUE
"3847","307-SE",529,"meters",-118.707001,58.313648,TRUE
"3848","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3849","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3850","249-SE",365,"meters",-118.279434,58.670001,TRUE
"3851","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3852","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3853","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3854","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3855","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3856","1081-NW",762,"meters",-114.33432,53.646213,TRUE
"3857","1082-NW",703,"meters",-113.994789,53.588359,TRUE
"3858","305-SE",506,"meters",-119.263962,58.324382,TRUE
"3859","1081-NE",762,"meters",-114.33432,53.646213,TRUE
"3860","1081-NW",762,"meters",-114.33432,53.646213,TRUE
"3861","1082-NW",703,"meters",-113.994789,53.588359,TRUE
"3862","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3863","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3864","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3865","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3866","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3867","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3868","1082-SW",703,"meters",-113.994789,53.588359,TRUE
"3869","306-NE",508,"meters",-118.988899,58.347618,TRUE
"3870","249-NW",365,"meters",-118.279434,58.670001,TRUE
"3871","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3872","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3873","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3874","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3875","1082-NW",703,"meters",-113.994789,53.588359,TRUE
"3876","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3877","1081-NW",762,"meters",-114.33432,53.646213,TRUE
"3878","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3879","161-SE",351,"meters",-117.813477,59.192176,TRUE
"3880","1082-NW",703,"meters",-113.994789,53.588359,TRUE
"3881","1293-NE",1632,"meters",-116.083382,52.514469,TRUE
"3882","249-SE",365,"meters",-118.279434,58.670001,TRUE
"3883","307-SE",529,"meters",-118.707001,58.313648,TRUE
"3884","305-NE",506,"meters",-119.263962,58.324382,TRUE
"3885","305-SE",506,"meters",-119.263962,58.324382,TRUE
"3886","1082-NW",703,"meters",-113.994789,53.588359,TRUE
"3887","305-NE",506,"meters",-119.263962,58.324382,TRUE
"3888","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"3889","221-NW",407,"meters",-117.53981,58.754405,TRUE
"3890","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3891","191-NW",363,"meters",-117.481285,58.945358,TRUE
"3892","249-NW",365,"meters",-118.279434,58.670001,TRUE
"3893","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3894","279-NW",412,"meters",-118.30825,58.451194,TRUE
"3895","1293-NE",1632,"meters",-116.083382,52.514469,TRUE
"3896","249-SE",365,"meters",-118.279434,58.670001,TRUE
"3897","281-NW",372,"meters",-117.608231,58.424129,TRUE
"3898","160-NW",385,"meters",-118.207489,59.170574,TRUE
"3899","191-NW",363,"meters",-117.481285,58.945358,TRUE
