organization,project_name,location,recording_date,longitude,latitude,method,status,observer,species_code,species_common_name,species_class,individual_appearance_order,tag_start_s,vocalization,abundance,species_comments,is_verified,observer_id
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-08 04:40:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-08 04:40:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-08 09:00:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-08 09:00:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-08 12:20:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-08 12:20:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-08 18:00:00,-113.924951,49.033751,180s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-08 21:40:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-08 21:40:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-09 04:20:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-09 04:20:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-09 08:00:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-09 08:00:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-09 14:00:00,-113.924951,49.033751,180s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-10 08:20:00,-113.924951,49.033751,180s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-10 20:20:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-10 20:20:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-10 20:40:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-10 20:40:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-11 10:40:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-11 10:40:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-11 13:20:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-11 13:20:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-11 21:00:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-11 21:00:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-12 07:20:00,-113.924951,49.033751,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-12 19:40:00,-113.924951,49.033751,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-12 20:00:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-12 20:00:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-12 21:40:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-12 21:40:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-12 22:00:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-12 22:00:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 00:20:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 00:20:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 03:20:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 03:20:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 04:00:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 04:00:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 05:00:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 05:00:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 06:00:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 06:00:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 09:00:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 09:00:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 09:40:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 09:40:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 11:00:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 11:00:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 19:00:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 19:00:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 20:40:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 20:40:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 21:00:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-13 21:00:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-14 10:00:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-14 10:00:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-14 13:40:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-14 13:40:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-14 18:40:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-14 18:40:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-14 20:40:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-14 20:40:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-14 22:20:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-14 22:20:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-15 13:20:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-15 13:20:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-15 21:00:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-15 21:00:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-16 07:20:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-16 07:20:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-16 14:20:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-16 14:20:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-16 21:00:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-16 21:00:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-16 22:00:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-16 22:00:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-17 01:20:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-17 01:20:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-17 04:40:00,-113.924951,49.033751,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-17 10:00:00,-113.924951,49.033751,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-3,2021-06-17 10:00:00,-113.924951,49.033751,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 00:20:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 00:20:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 00:40:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 00:40:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 01:00:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 01:00:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 01:20:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 01:20:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 01:40:00,-113.932267,49.033625,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 01:40:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 03:20:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 03:20:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 04:20:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 04:20:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 04:40:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 04:40:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 05:40:00,-113.932267,49.033625,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 10:00:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 10:00:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 10:20:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 10:20:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 11:40:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 11:40:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 12:40:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 12:40:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 13:20:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 13:20:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 14:40:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 14:40:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 17:00:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 17:00:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 18:00:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 18:00:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 19:20:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 19:20:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 19:40:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 19:40:00,-113.932267,49.033625,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 20:20:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 20:20:00,-113.932267,49.033625,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 21:00:00,-113.932267,49.033625,60s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 21:00:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 22:40:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-04 22:40:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 01:20:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 01:20:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 04:00:00,-113.932267,49.033625,180s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 06:40:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 06:40:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 07:20:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 07:20:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 07:40:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 07:40:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 08:40:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 08:40:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 09:00:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 09:00:00,-113.932267,49.033625,180s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 10:40:00,-113.932267,49.033625,180s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 11:20:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 11:20:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 11:40:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 11:40:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 14:00:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 14:00:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 14:40:00,-113.932267,49.033625,180s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 16:00:00,-113.932267,49.033625,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 17:40:00,-113.932267,49.033625,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 18:20:00,-113.932267,49.033625,180s None,Transcribed,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 20:20:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 20:20:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 21:40:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-05 21:40:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-06 00:40:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-06 00:40:00,-113.932267,49.033625,60s None,New,Alice Pearson,NONE,NONE,,,,,,,,1041
BU,Zeller- Woodpeckers- BU 2021,WLNP-9-4,2021-06-06 01:20:00,-113.932267,49.033625,60s None,Bad Weather,Austin Zeller,NONE,NONE,,,,,,,,841
